psraid,sample,lang,state,fips,cregion,usr,llitext,form,sex,q1,intuse,emlocc,eminuse,intmob,home3nw,q2,modem4b,q3,q4,q5,q6,q7,q9,act21,act87,act93,act112,act130,look1,look2,loc1a,loc1b,q10a,q10b,cellphn,smart1,smart2,q11a,q11b,q11c,q11d,q11e,q11f,q12,loc2a,loc2b,loc3m1,loc3m2,loc3m3,loc3m4,loc3m5,loc3m6,loc3m7,loc3m8,loc3m9,loc3m10,loc3m11,loc3m12,loc3m13,mar,2-Mar,3-Mar,4-Mar,meet,rel1,rel2,rel3,intdatea,intdateb,intdatec,intdated,intdatee,snsdate1a,snsdate1b,snsdate1c,snsdate1d,snsdate1e,snsdate2a,snsdate2b,snsdate2c,celldatea,celldateb,breaka,breakb,date1a,date1bm1,date1bm2,date1bm3,date1bm4,date1bm5,date1bm6,date1bm7,date1bm8,date1bm9,date1bm10,date1bm11,date1bm12,date1bm13,date1bm14,date1bm15,date1bm16,date1bm17,date2a,date2bm1,date2bm2,date2bm3,date2bm4,date2bm5,date2bm6,date2bm7,date2bm8,date2bm9,date2bm10,date2bm11,date2bm12,date2bm13,date2bm14,date2bm15,date2bm16,date3a,date3b,date4a,date4b,date4c,date5a,date5b,date5c,date5d,date5e,date5f,date6,date7,date8a,date8b,date8c,date8d,date8e,date9a,date9b,date9c,date9d,rel4a,rel4b,rel4c,rel5,rel6,rel7,rel8a,rel8b,rel8c,rel8d,rel8e,rel8f,q13a,q13b,q13c,age,par,qd2b1,qd2b2,qd2c,hh1,educ2,emplnw,hisp,birth_hisp,race,inc,lgbt,ql1a,ql2hh,qc1,qc2hh,q2os,modem4bos,q6os,smart2os,loc3os,rel3vb,date1bos,date2bos,raceos,weight,standwt
202780,2,1,12,12121,3,R, ,1,2,2,1,1, ,1,1, ,4, , , , , , ,2,1,2,2,2,2,1,2, , ,2,1,1,3,1,1,1,2,1,1,1,2,1, , , , , , , , , , , , , ,2, ,3, , ,2, , ,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,1,3, ,1,2,2,2,2,2,2,2,2,19,2, , , ,2,1,4,2, ,1,98,1, , ,2, , , , , , , , , , ,5.935483871,1.874290613
202788,2,1,42,42045,1,S, ,1,1,3,1,1, ,1,1, ,3, , , , , , ,1,1,1,2,2,1,2,2, , ,1,1,1,3,1,1,1,1,1,1,2,2,1, , , , , , , , , , , , , ,1, ,35, , ,2, , ,1,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,1,2,8,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,61,2, , , ,3,8,1,2, ,1,6,1, , ,1,2, , , , , , , , , ,2.548387097,0.8047226
202793,2,1,12,12086,3, , ,1,2,3,1,1, ,1,1, ,4, , , , , , ,1,2,1,2,1,2,2, , , ,1,1,1,3,2,1,1,1,1,1,2,2,1, , , , , , , , , , , , , ,2, ,2, , ,2, , ,1,1,1,1,1, , , , , , , , ,2,2,2,2,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,2,8,1,2,2, ,2,1,3, ,2,2,2,2,2,2,2,2,2,27,2, , , ,2,6,1,1,1,1,98,1, , ,2, , , , , , , , , , ,3.193548387,1.008449841
202808,2,1,12,12023,3,R, ,1,1,2,2,1, ,2,1, ,9, , , , , , ,2,2,2,2,2,1,2, , , ,2,1,2,7,1,2,2,2,2,1,2,2,1, , , , , , , , , , , , , ,3,2, ,1,1, , , ,2,2,2,2,2, , , , , , , , ,1,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,1,2,2, , , , , , , , , , , , ,2,2,2,56,2, , , ,1,3,1,2, ,1,4,1, , ,1,2, , , , , , , , , ,1.903225806,0.60099536
202810,2,1,26,26137,2,R, ,2,1,1, , ,1,2,1, ,2, , , , , , ,1,1,2,2,2,2,1, ,2, ,2,1,2,9,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,3,2, ,1,1, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,1,3,2,1,2,2,2, , , , , , , , , , , , ,2,2,2,64,2, , , ,1,6,2,2, ,1,2,1, , ,2, , , , , , , , , , ,1.903225806,0.60099536
202811,2,1,48,48201,3,S, ,1,2,3,1,1, ,1,2,4, , , , , , , ,1,1,2,2,2,1,1,1, , ,1,1,1,1,1,1,1,1,1,1,3,1,1,2, , , , , , , , , , , , ,6,1,1, , ,2, , ,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3, , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2,2,1,1,2,2, , , , , , ,9,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,22,2, , , ,2,5,1,1,1,6,6,1, , ,2, , , , , , , , , ,HISPANIC,6.064516129,1.915036061
202812,2,1,28,28111,3,S, ,2,1,3, , ,2,2, , , ,2,2,2,3,2,2, , , , , , , , , , ,2,1,2,12,2,2,2,2,2,2, ,2,2, , , , , , , , , , , , , ,1, ,56, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,2,2,1,1, , , , ,3, , ,2, , ,2,2,2,2,2,78,2, , , ,2,3,3,2, ,1,4,1, , ,1,2, , , , , , , , , ,1.967741935,0.621368084
202817,2,1,37,37169,3,S, ,2,1,4, , ,1,2,1, ,2, , , , , , ,1,1,2,2,2,1,2, ,2, ,2,1,2,12,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,1, ,21, , ,2, , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , , , , , , , , , , , , , ,1,1,2,1,1,2,2,1,3, ,2,1,2,2,1,2,2,2,2,52,1,0,0,1,4,4,1,9, ,9,5,1, , ,1,2, , , , , , , , , ,3.580645161,1.130686185
202830,2,1,13,13227,3,S, ,2,1,4, , ,1,1,1, ,2, , , , , , ,1,1,1,2,2,2,2, ,2, ,1,1,1,1,1,1,1,2,1,1,2,2,1, , , , , , , , , , , , , ,1, ,31, , ,2, , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,1,1,2,1,2,2,2,1,3, ,2,2,2,2,2,2,2,2,2,55,2, , , ,2,6,1,2, ,1,9,1, , ,2, , , , , , , , , , ,2.516129032,0.794536238
202836,2,1,51,51069,3,S, ,1,1,2,1,1, ,1,1, ,4, , , , , , ,1,2,2,1,2,1,2,2, , ,2,1,1,3,1,1,1,2,1,1,1,2,1, , , , , , , , , , , , , ,6,2, ,1,2, , , ,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,4, , , , , , , , , , , , , , , , ,1,8, , , , , , , , , , , , , , , ,1,1,2,1,2,1,2,2,1,2,1,2, , , , , , ,2,1,2,2, , , , , , , , , , , , ,1,1,2,30,1,0,1,0,1,4,1,2, ,1,7,1, , ,2, , , , , , , , , , ,5.935483871,1.874290613
202837,2,1,17,17011,2,R, ,1,2,2,1,1, ,1,1, ,4, , , , , , ,1,1,1,2,8,1,2,2, , ,1,1,1,3,1,1,1,1,1,1,3,2,1, , , , , , , , , , , , , ,4,2, ,2, , , , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,1,2,2, , , , , , , , , , , , ,2,2,2,58,2, , , ,2,6,2,2, ,1,3,1, , ,2, , , , , , , , , , ,2.612903226,0.825095324
202840,2,1,28,28035,3,U, ,2,1,4, , ,1,2,1, ,3, , , , , , ,2,1,2,2,2,1,2, ,2, ,2,1,2,12,2,2,1,2,1,1,2,1,1,97, , , , , , , , , , , , ,2, ,5, , ,2, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,1,1,2,1,2,2,2,2,3, ,2,2,2,2,2,2,2,2,2,34,1,1,2,1,3,2,5,2, ,2,3,1, , ,2, , , , , , , , , , ,4.129032258,1.303854339
202845,2,1,12,12057,3,U, ,2,2,2, , ,1,1,1, ,5, , , , , , ,1,1,2,1,2,2,2, ,2, ,1,1,1,1,1,1,1,1,1,1,3,2,1, , , , , , , , , , , , , ,6,2, ,2, , , , ,2,1, , , ,1,2, , , ,1,1,1, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,1,2,1, , , , , , , , , , , , ,2,2,2,23,2, , , ,3,7,1,2, ,1,8,1, , ,2, , , , , , , , , , ,2.903225806,0.916772582
202848,2,1,40,40047,3,U, ,2,1,3, , ,1,1,1, ,9, , , , , , ,2,1,2,1,2,2,2, ,2, ,2,1,1,1,1,1,1,1,1,1,1,2,1, , , , , , , , , , , , , ,6,1,0, , ,2, , ,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,9,2,20,2, , , ,2,3,1,2, ,1,1,1, , ,2, , , , , , , , , , ,3.516129032,1.110313461
202853,2,2,13,13089,3,S, ,1,1,3,1,2, ,1,1, ,1, , , , , , ,2,1,2,2,1,2,1,1, , ,2,1,1,3,2,1,1,2,1,1,1,1,2,1, , , , , , , , , , , , ,6,2, ,2, , , , ,2,2, , , ,2,2, , , ,2,1,2, , , , ,2, , , , , , , , , , , , , , , , , ,1,16, , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , ,1,9,8,1, , , , , , , , , , , , ,2,2,2,32,2, , , ,2,1,2,1,3,6,98,1, , ,2, , , , , , , , ,WELTA,HISPANO,4.096774194,1.293667977
202861,2,1,47,47157,3,U, ,2,1,3, , ,1,1,1, ,3, , , , , , ,1,1,1,2,2,1,2, ,2, ,1,1,1,3,1,1,1,1,1,1,2,2,1, , , , , , , , , , , , , ,1, ,30, , ,2, , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,52,2, , , ,2,3,1,2, ,1,8,1, , ,2, , , , , , , , , , ,6.612903226,2.088204215
202863,2,1,5,5119,3,U, ,2,1,1, , ,1,1,1, ,4, , , , , , ,1,2,2,2,2,2,2, , , ,1,1,1,1,1,2,1,2,2,1,2,2,1, , , , , , , , , , , , , ,1, ,31, , ,2, , ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,1,2,2,1, ,2,1,3, ,2,2,2,2,2,2,2,2,2,63,2, , , ,2,8,1,2, ,1,9,1, , ,1,2, , , , , , , , , ,1.483870968,0.468572653
202865,2,2,40,40047,3,U, ,1,2,3,2,2, ,2, , , ,2,2,2,9,2,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,2, ,2,2, , , , , , , , , , , , , ,1, ,36, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,2,2,2,2, , , , ,8, , ,2, , ,2,2,2,2,2,58,2, , , ,4,1,1,1,3,6,2,9, , ,2, , , , , , , , , ,MESTIZA,4.580645161,1.446463408
202867,2,1,8,8031,4,U, ,2,1,3, , ,1,1,1, ,3, , , , , , ,1,1,1,2,2,1,1, ,1, ,2,1,1,3,1,1,1,2,1,1,3,2,1, , , , , , , , , , , , , ,1, ,2, , ,2, , ,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,2,8,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,31,2, , , ,2,7,1,2, ,1,7,1, , ,1,1, , , , , , , , , ,2.258064516,0.713045342
202869,2,1,8,8061,4,R, ,2,2,2, , ,1,1,1, ,4, , , , , , ,2,2,2,2,2,2,2, , , ,2,1,1,1,2,2,1,2,2,2,8,2,2, , , , , , , , , , , , , ,1, ,25, , ,2, , ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,2,8,2,1,2, ,2,8,3, ,2,1,2, ,2,2,2,2,2,64,2, , , ,2,4,5,2, ,1,3,1, , ,1,2, , , , , , , , , ,1.35483871,0.427827205
202871,2,1,40,40037,3,S, ,1,1,1,1,1, ,2,2,2, , , , , , , ,2,1,2,2,2,2,2,2, , ,2,1,2,98,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,6,2, ,1,1, , , ,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,2,2,2,2, , , , , , , , , , , , ,1,1,1,29,2, , , ,3,3,1,2, ,1,3,1, , ,1,2, , , , , , , , , ,2.548387097,0.8047226
202874,2,1,17,17201,2,U, ,2,1,2, , ,1,1,2,2, , , , , , , ,1,1,1,2,2,1,2, ,2, ,2,1,1,3,1,1,1,1,1,1,1,2,1, , , , , , , , , , , , , ,6,2, ,2, , , , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,1,2,1, , , , , , , , , , , , ,2,1,2,21,2, , , ,2,5,2,1,3,1,4,1, , ,2, , , , , , , , , , ,6.483870968,2.047458767
202876,2,1,46,46127,2,R, ,2,1,2, , ,1,1,1, ,98, , , , , , ,1,1,1,2,2,1,2, ,2, ,2,1,1,3,1,2,1,1,2,1,1,2,1, , , , , , , , , , , , , ,6,2, ,2, , , , ,2,1, , , ,2,2, , , ,2,2,1, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,2,2,2,2, , , , , , , , , , , , ,2,2,2,25,2, , , ,2,6,1,2, ,1,98,1, , ,2, , , , , , , , , , ,1.903225806,0.60099536
202880,2,1,55,55079,2,U, ,1,1,3,1,1, ,1,1, ,2, , , , , , ,1,1,1,1,2,1,2,8, , ,2,1,1,3,1,1,1,1,1,1,2,2,1, , , , , , , , , , , , , ,1, ,21, , ,2, , ,1,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,1,2,2,2,2,2,1,3, ,2,1,2,1,2,2,2,2,2,50,2, , , ,2,6,1,2, ,1,7,1, , ,2, , , , , , , , , , ,4.290322581,1.354786149
202883,2,1,29,29003,2,S, ,1,2,3,1,1, ,1,1, ,4, , , , , , ,1,1,2,1,2,2,2,2, , ,1,1,2,98,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,3,2, ,2, , , , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , ,2,2,2,61,2, , , ,1,3,1,2, ,1,3,1, , ,2, , , , , , , , , , ,4.64516129,1.466836132
202890,2,1,4,4013,4,U, ,2,2,3, , ,1,1,1, ,1, , , , , , ,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,1, ,52, , ,2, , ,2,2, , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , , , , , , , , , , , , , ,2,2,1,1,2, ,2,2,3, ,2,2,2,2,2,2,2,2,2,72,2, , , ,2,4,4,2, ,1,9,1, , ,1,2, , , , , , , , , ,1.516129032,0.478759015
202895,2,1,53,53053,4,U, ,1,2,3,1,1, ,2,1, ,1, , , , , , ,2,1,2,2,2,2,2,2, , ,2,1,2,7,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,6,2, ,2, , , , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,2,2,1,1, , , , , , , , , , , , ,2,2,2,53,1,0,0,1,2,3,2,2, ,1,3,1, , ,2, , , , , , , , , , ,5.225806452,1.650190648
202896,2,1,4,4019,4,U, ,2,1,3, , ,1,2,1, ,2, , , , , , ,1,1,2,2,2,2,2, ,2, ,2,1,1,3,2,1,1,2,2,1,2,2,2, , , , , , , , , , , , , ,1, ,9, , ,2, , ,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2, , , , , , , , , , , , , , , , , ,1,16, , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , ,2,2,2,2,2,2,1,1,3, ,2,2,2,2,2,1,2,2,2,33,2, , , ,2,5,1,2, ,1,6,1, , ,1,2, , , , , , , ,CHRISTIANSINGLES.COM, ,3.870967742,1.222363443
202897,2,1,6,6037,4,U, ,1,2,1,1,1, ,1,1, ,98, , , , , , ,9,1,2,2,2,2,1,2, , ,9,1,9,98,2,2,2,2,2,2, ,2,2, , , , , , , , , , , , , ,9,9, ,9, , , , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,8,2,8,9, , , , , , , , , , , , ,2,2,2,99,1,0,0,1,2,3,1,1,9,6,99,9, , ,1,2, , , , , , , , ,HISPANIC,3.903225806,1.232549805
202898,2,1,6,6075,4,U, ,2,2,3, , ,1,1,1, ,4, , , , , , ,1,1,1,1,2,1,1, ,1, ,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3, , , , , , , , , , ,2, ,3, , ,2, , ,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,1,2,1,2,2,1,1,3, ,1,2,2,2,1,1,2,2,2,27,2, , , ,2,6,1,2, ,1,6,3, , ,2, , , , , , , , , , ,3.806451613,1.201990719
202907,2,1,41,41067,4,S, ,1,2,3,1,1, ,1,1, ,4, , , , , , ,1,1,2,2,2,1,1,2, , ,2,1,1,3,1,2,1,2,2,1,2,2,2, , , , , , , , , , , , , ,1, ,20, , ,2, , ,1,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,8, , , , , , , , , , , , , , , , ,2,2,2,2,1,2,2,1,3, ,2,2,2,2,2,2,2,2,2,49,1,0,0,1,2,8,2,2, ,1,99,1, , ,1,3, , , , , , , , , ,2,0.631554446
202909,2,1,32,32003,4,S, ,1,1,4,1,1, ,1,1, ,4, , , , , , ,1,1,1,1,2,1,1,2, , ,1,1,1,3,1,1,1,2,1,1,3,2,1, , , , , , , , , , , , , ,1, ,7, , ,2, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,8,2,8,8,1,2,2,1,3, ,2,1,2,2,2,2,2,2,2,99,2, , , ,4,4,1,9, ,9,98,9, , ,1,2, , , , , , , , , ,4.064516129,1.283481615
202915,2,1,6,6083,4,S, ,2,1,3, , ,2,2, , , ,2,2,2,3,3,2, , , , , , , , , , ,2,1,2,6,2,2,2,2,2,2, ,2,2, , , , , , , , , , , , , ,5,2, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2, , , , , , , , , , , , ,2,2,2,74,2, , , ,2,3,3,2, ,1,6,1, , ,1,1, , , ,RAZOR, , , , , ,3.193548387,1.008449841
202917,2,2,6,6037,4,U, ,2,2,4, , ,2,2, , , ,1,2,2,2,2,1, , , , , , , , , , ,2,1,2,98,2,2,2,2,2,2, ,2,2, , , , , , , , , , , , , ,1, ,35, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , , , , , , , , , , , , , ,1,1,2,2, , , , ,3, , ,2, , ,2,2,2,2,2,55,2, , , ,3,1,4,1,3,1,4,1, , ,1,3, , , , , , , , , ,5.612903226,1.772426993
202919,2,1,6,6001,4,U, ,1,1,1,2,2, ,2, , , ,2,2,2,8,2,2, , , , , , , , , , ,2,1,2,13,2,2,2,2,2,1, ,2,2, , , , , , , , , , , , , ,3,2, ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,2,2,1,2, , , , , , , , , , , , ,2,2,2,62,2, , , ,2,3,3,2, ,1,6,1, , ,1,2, , , , , , , , , ,3.903225806,1.232549805
202923,2,1,42,42027,1,S, ,2,1,4, , ,1,1,1, ,2, , , , , , ,2,1,2,2,2,1,1, ,1, ,2,1,1,3,1,1,1,2,2,1,2,2,2, , , , , , , , , , , , , ,6,2, ,2, , , , ,1,1, , , ,1,2, , , ,2,2,2, , , , ,1,1, , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2, , , , , , , , , , , , ,2,2,2,49,2, , , ,1,8,2,2, ,1,4,2, , ,1,3, , , , , , , , , ,1.677419355,0.529690825
202931,2,1,53,53037,4,R, ,2,1,3, , ,1,1,1, ,5, , , , , , ,1,1,2,2,2,1,1, ,2, ,1,1,1,3,1,1,1,2,2,1,2,2,1, , , , , , , , , , , , , ,1, ,4, , ,1,1,1,2,2,2,1,1,2,2,1,2,2,8,2,8,2,1,2,2,1,17, , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,1,1,1,2,1,1,2,2,2,2,2, , , , , , ,1,8,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,55,2, , , ,2,3,3,2, ,1,6,1, , ,1,1, , , , , ,LAVA LIFE,LAVA LIFE, , ,2.774193548,0.876027134
202933,2,1,5,5119,3,U, ,1,2,3,1,1, ,1,1, ,4, , , , , , ,1,1,2,1,2,2,2,2, , ,1,1,1,6,1,1,1,1,1,1,1,2,1, , , , , , , , , , , , , ,6,1,7, , ,2, , ,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , , , , , ,8,1,2,2,2,2,2,1,3, ,2,1,2,2,2,2,2,2,2,23,1,1,0,0,1,5,1,2, ,2,2,1, , ,2, , , , ,HTC, , , , , ,5.741935484,1.813172441
202938,2,1,26,26125,2,S, ,1,2,3,1,1, ,1,1, ,4, , , , , , ,1,1,2,2,2,1,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,2,1, , , , , , , , , , , , , ,2, ,7, , ,2, , ,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,1,1,2,2,2,2,2,1,3, ,2,1,2,1,1,2,1,1,2,34,2, , , ,2,5,1,2, ,2,7,1, , ,1,1, , , , , , , , , ,4.290322581,1.354786149
202944,2,1,32,32003,4,S, ,2,2,2, , ,1,1,1, ,3, , , , , , ,1,1,1,2,2,1,1, ,1, ,1,1,1,1,1,1,1,2,1,1,4,1,1,96, , , , , , , , , , , , ,1, ,13, , ,2, , ,2,2, , , ,2,1, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,2,1,2,8,1,2,2,1,3, ,2,2,2,2,2,2,2,2,2,53,2, , , ,2,6,1,2, ,1,9,3, , ,1,2, , , , ,GOOGLE, , , , ,2.258064516,0.713045342
202947,2,1,53,53053,4,U, ,1,2,3,1,1, ,1,1, ,3, , , , , , ,1,1,1,1,2,2,2,2, , ,2,1,1,1,1,1,1,1,1,1,3,2,1, , , , , , , , , , , , , ,1, ,20, , ,2, , ,2,2, , , ,2,2, , , ,2,2,2, , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,2,2,2,2,1,2,2,1,3, ,2,2,2,1,2,2,2,2,2,48,1,0,0,2,3,6,1,2, ,4,9,1, , ,1,1, , , , , , , , , ,5.225806452,1.650190648
202950,2,1,6,6037,4,U, ,2,1,2, , ,1,1,1, ,4, , , , , , ,1,1,2,2,2,2,2, ,2, ,2,1,1,3,2,1,1,2,1,1,1,2,2, , , , , , , , , , , , , ,3,2, ,2, , , , ,2,2, , , ,2,2, , , ,2,2,1, , , , ,1,1, , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2, , , , , , ,2,2,2,1, , , , , , , , , , , , ,2,1,2,45,1,0,1,1,1,3,1,1,1,6,6,1, , ,2, , , , , , , , , ,HISPANIC,6.709677419,2.118763301
202967,2,1,12,12105,3,U, ,2,1,3, , ,1,1,1, ,4, , , , , , ,1,1,2,2,8,2,2, ,2, ,2,1,1,1,1,1,1,1,1,1,1,2,1, , , , , , , , , , , , , ,3,2, ,1,2, , , ,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,98, , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,8,1,1,2,1,1,1,2,2,2, , , , , , , , , , , , ,2,2,2,27,1,0,1,0,1,1,1,2, ,1,5,1, , ,2, , , , , , , , , , ,4.35483871,1.375158874
202977,2,1,36,36081,1,U, ,1,1,4,1,1, ,1,1, ,3, , , , , , ,2,2,1,2,2,2,2, , , ,2,1,1,3,2,1,1,2,1,1,2,2,2, , , , , , , , , , , , , ,2, ,14, , ,1,2,1,2,1, , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , ,1,2, , , , , , , , , , , , , , , , ,1,8,2,8,2, ,2,1,2,3,1,1,2,2,2,2,2,2,2,34,2, , , ,2,6,5,2, ,1,7,1, , ,2, , , , , , ,AOL, , , ,2.935483871,0.926958944
